,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1564,1.49865557180074e+18,1.49865557180074e+18,"2022-03-01 14:45:06 Paris, Madrid",2022-03-01,14:45:06,100,17799865.0,marinatechto,Marina Korneeva #StandWithUkraine 🇨🇦♥🇺🇦 🌻,,"There is nothing more admirable like people bravely defending their country, #Europe and the whole free world. Stop WW3! #UkrainiansWillResist #StandingWithUkraine #NoFlyZoneOverUkraine @POTUS",en,potus,[],[],0,0,0,"['europe', 'ukrainianswillresist', 'standingwithukraine', 'noflyzoneoverukraine']",[],https://twitter.com/MarinaTechTO/status/1498655571800735744,False,https://twitter.com/ZelenskyyUa/status/1498654493227036677,0,,,,,,,,[],,,,
1581,1.49864195062233e+18,1.49859117048575e+18,"2022-03-01 13:50:59 Paris, Madrid",2022-03-01,13:50:59,100,289874858.0,rommel47fox,🚫🇺🇦𝕭𝖆𝖗𝖆𝖐𝖟𝖆𝖎 𝕱𝖆𝖗𝖎𝖉🇩🇪,,"🇺🇦💪💪💪Коли грали в гру «лєтєть взяць Кієв», але програли🤣  Потім зберемо той металобрухт з наших вод.    https://t.co/SJg3tJzDVA @operativnoZSU  #UkrainiansWillResist  #StopRussia  #FreeUkraine  #ЗСУ  https://t.co/n3cUuEN1xH",uk,operativnozsu,['https://t.me/operativnoZSU'],[],0,0,1,"['ukrainianswillresist', 'stoprussia', 'freeukraine', 'зсу']",[],https://twitter.com/Rommel47Fox/status/1498641950622330883,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1498641932511322113/pu/img/1ogxRwDXaEAn6wIQ.jpg,,,,,,,[],,,,
1590,1.49863157832242e+18,1.49863157832242e+18,"2022-03-01 13:09:46 Paris, Madrid",2022-03-01,13:09:46,100,62062316.0,shadow_of_lilit,black mamba,,Watching @Europarl_EN plenary session hiding in the apartment safe space as air threat sirens are working. Photo to remember. #StopWarInUkraine #UkraineRussiaWar  #UkrainiansWillResist  https://t.co/Z7h99R8lSs,en,europarl_en,[],['https://pbs.twimg.com/media/FMw1eY7XEAMKjwV.jpg'],0,0,1,"['stopwarinukraine', 'ukrainerussiawar', 'ukrainianswillresist']",[],https://twitter.com/shadow_of_lilit/status/1498631578322415623,False,,1,https://pbs.twimg.com/media/FMw1eY7XEAMKjwV.jpg,,,,,,,[],,,,
1594,1.49862805602141e+18,1.49862805602141e+18,"2022-03-01 12:55:46 Paris, Madrid",2022-03-01,12:55:46,100,1.48465695590601e+18,polincorguy,PIG 🇺🇦💪🏻,,@ZelenskyyUa addresses the @EU parliament in #brussels right now. #translator is hearable emotional. Great address affrom the bravest of all! #SlavaUkraine #HeroiamSlava #UkrainiansWillResist #UkraineRussiaWar 🇺🇦🇺🇦🇺🇦🌹,en,eu,[],[],0,0,1,"['brussels', 'translator', 'slavaukraine', 'heroiamslava', 'ukrainianswillresist', 'ukrainerussiawar']",[],https://twitter.com/polincorguy/status/1498628056021409793,False,,0,,,,,,,,[],,,,
1610,1.49861206899546e+18,1.49861206899546e+18,"2022-03-01 11:52:14 Paris, Madrid",2022-03-01,11:52:14,100,9.75395000858108e+17,petrobalkan,Petro Balkan,,"Hey @elonmusk, thanks for starlink terminals for #Ukraine ! Could you support us and send flamethrowers? @boringcompany  #UkrainiansWillResist",en,elonmuskboringcompany,[],[],0,1,2,"['ukraine', 'ukrainianswillresist']",[],https://twitter.com/petrobalkan/status/1498612068995457027,False,,0,,,,,,,,[],,,,
1612,1.49860746647252e+18,1.49860746647252e+18,"2022-03-01 11:33:57 Paris, Madrid",2022-03-01,11:33:57,100,2234112997.0,oakes_jim,James Oakes,,Let's hope the Ukrainian pilots can destroy Russian supply lines and convoys. Keep them safe... @ScotParl @theSNPMedia  #UkrainiansWillResist  https://t.co/G85ZK11ZjN,en,scotparlthesnpmedia,[],['https://pbs.twimg.com/media/FMwfjI6XwAUKIox.jpg'],0,1,1,['ukrainianswillresist'],[],https://twitter.com/oakes_jim/status/1498607466472517632,False,,1,https://pbs.twimg.com/media/FMwfjI6XwAUKIox.jpg,,,,,,,[],,,,
1622,1.49859439093947e+18,1.49859439093947e+18,"2022-03-01 10:41:59 Paris, Madrid",2022-03-01,10:41:59,100,19477835.0,rocpic,RocPic.Com,,"‘Yes, He Would’: Fiona Hill on Putin and Nukes  https://t.co/MYSZ6qKl60 via @politico  ""People don’t want to talk about Adolf Hitler and World War II, but I’m going to talk about it."" ~ Fiona Hill ~ Putin is Hitler. #PunishPutin #Ukrainianswillresist #Ukraine #oprussia #Anonymous",en,politico,['https://politi.co/3400f9r'],[],0,1,5,"['punishputin', 'ukrainianswillresist', 'ukraine', 'oprussia', 'anonymous']",[],https://twitter.com/RocPic/status/1498594390939471872,False,,0,,,,,,,,[],,,,
1624,1.49859309726093e+18,1.49859309726093e+18,"2022-03-01 10:36:51 Paris, Madrid",2022-03-01,10:36:51,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine #SlavaUkraini  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  @ThAntoineOff,und,zelenskyyuathantoineoff,[],[],0,0,0,"['ukraine', 'україна', 'believeinukraine', 'slavaukraini', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498593097260929024,False,https://twitter.com/laregledujeuorg/status/1498014035232673793,0,,,,,,,,[],,,,
1660,1.49854670554922e+18,1.49854670554922e+18,"2022-03-01 07:32:30 Paris, Madrid",2022-03-01,07:32:30,100,2768604373.0,dorbovich,Thrills Wilbury,,Bob Dylan - Masters of War (Official Audio)  https://t.co/aeZKerErPg via @YouTube #SongOfTheDay #PrayForUkraine #PrayingForUkraine #IStandWithUkraine #Ukraine #Putin #UkrainiansWillResist #,en,youtube,['https://youtu.be/JEmI_FT4YHU'],[],0,0,0,"['songoftheday', 'prayforukraine', 'prayingforukraine', 'istandwithukraine', 'ukraine', 'putin', 'ukrainianswillresist']",[],https://twitter.com/DOrbovich/status/1498546705549217792,False,,0,,,,,,,,[],,,,
1670,1.49851246648517e+18,1.49851246648517e+18,"2022-03-01 05:16:27 Paris, Madrid",2022-03-01,05:16:27,100,14243198.0,trypilla,trypilla,,Thank you @StephenKing #UkraineWillSaveTheWorld #UkrainiansWillResist #Ukraine,en,stephenking,[],[],1,1,3,"['ukrainewillsavetheworld', 'ukrainianswillresist', 'ukraine']",[],https://twitter.com/trypilla/status/1498512466485170185,False,https://twitter.com/StephenKing/status/1498384503840067589,0,,,,,,,,[],,,,
1672,1.49850716213341e+18,1.49850716213341e+18,"2022-03-01 04:55:23 Paris, Madrid",2022-03-01,04:55:23,100,498765243.0,ludashymko,Lıudmyla Shymko 🇺🇦🇹🇷,,"Dear @PayPal Please, stop transactions to Russia #StopTransactionsToRussia #StopFinancingTheWar #StandWithUkraine #UkrainiansWillResist  https://t.co/N1qMWW9fzo",en,paypal,[],['https://pbs.twimg.com/media/FMvEUoPX0Ak5IMX.jpg'],0,0,2,"['stoptransactionstorussia', 'stopfinancingthewar', 'standwithukraine', 'ukrainianswillresist']",[],https://twitter.com/ludashymko/status/1498507162133409792,False,,1,https://pbs.twimg.com/media/FMvEUoPX0Ak5IMX.jpg,,,,,,,[],,,,
1674,1.49850045230401e+18,1.49850045230401e+18,"2022-03-01 04:28:43 Paris, Madrid",2022-03-01,04:28:43,100,1.48984680035374e+18,piusa16,Pi USA 🇺🇸(🇺🇦),,Showing support to all Ukrainian pioneers!  We love you and are standing strong with you! 💖 #PiNetwork @PiUSA16 🇺🇸 #blockchain #cryptocurrency #UkrainiansWillResist @nkokkalis #RaysUnited #PiNetworkCanada #PiNetworkGermany  https://t.co/lKfAPh4aC3,en,piusa16nkokkalis,[],['https://pbs.twimg.com/media/FMu-OERXMAUYbOh.jpg'],2,0,6,"['pinetwork', 'blockchain', 'cryptocurrency', 'ukrainianswillresist', 'raysunited', 'pinetworkcanada', 'pinetworkgermany']",[],https://twitter.com/PiUSA16/status/1498500452304007170,False,,1,https://pbs.twimg.com/media/FMu-OERXMAUYbOh.jpg,,,,,,,[],,,,
1685,1.49846953790532e+18,1.49846953790532e+18,"2022-03-01 02:25:52 Paris, Madrid",2022-03-01,02:25:52,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣 et les femme                                           Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  https://t.co/bGD7Sbl9mW,fr,zelenskyyua,[],['https://pbs.twimg.com/media/FMuiFetX0AIX2PC.jpg'],0,1,1,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498469537905315840,False,https://twitter.com/AMaddy2/status/1498380528143282186,1,https://pbs.twimg.com/media/FMuiFetX0AIX2PC.jpg,,,,,,,[],,,,
1686,1.49846827289479e+18,1.49846827289479e+18,"2022-03-01 02:20:51 Paris, Madrid",2022-03-01,02:20:51,100,3343692912.0,glaringrain,GlaringRain 🇺🇦🕊🇺🇲,,Hero President Zelensky is a too uncommon exception.   #Zelensky  #Slava Ukraini #StandWithUkraine  #Ukraine  #FreeUkraine #UkrainiansWillResist #StandWithUkraine @straczynski  https://t.co/Kp7qLBeCe0,en,straczynski,[],['https://pbs.twimg.com/media/FMugFPJXoAEiEPV.jpg'],1,2,2,"['zelensky', 'slava', 'standwithukraine', 'ukraine', 'freeukraine', 'ukrainianswillresist', 'standwithukraine']",[],https://twitter.com/GlaringRain/status/1498468272894787585,False,,1,https://pbs.twimg.com/media/FMugFPJXoAEiEPV.jpg,,,,,,,[],,,,
1697,1.49842834754156e+18,1.49842834754156e+18,"2022-02-28 23:42:12 Paris, Madrid",2022-02-28,23:42:12,100,1.38751451631398e+18,siadoma3,SIADOMA,,trading of today:  art - crypto - ammo  #UkraineRussia #UkrainiansWillResist #NFT #SAVEUKRAINENOW @FedorovMykhailo,en,fedorovmykhailo,[],[],0,0,0,"['ukrainerussia', 'ukrainianswillresist', 'nft', 'saveukrainenow']",[],https://twitter.com/siadoma3/status/1498428347541561357,False,,0,,,,,,,,[],,,,
1699,1.49842726332678e+18,1.49833688891412e+18,"2022-02-28 23:37:53 Paris, Madrid",2022-02-28,23:37:53,100,3774732149.0,piejiepo,PieterJanPeeters,,@cercleofficial Wie is er de eigenaar van de week ?  #rybolovlev 🤮🤮🤮@AS_Monaco  #UkrainiansWillResist,nl,as_monaco,[],[],0,0,0,"['rybolovlev', 'ukrainianswillresist']",[],https://twitter.com/piejiepo/status/1498427263326781440,False,,0,,,,,,,,"[{'screen_name': 'cercleofficial', 'name': 'Cercle Brugge', 'id': '241994051'}]",,,,
1705,1.49841858872155e+18,1.49841858872155e+18,"2022-02-28 23:03:25 Paris, Madrid",2022-02-28,23:03:25,100,8.18523798500741e+17,immiultimate,Immigration Ultimate,,The Very British Rooster Coop- Liz Truss plots a huge trade deal boost with India-The Greatest Democracy!  https://t.co/5D3fhngxLp via @LinkedIn  #UkrainiansWillResist #invasion,en,linkedin,['https://www.linkedin.com/pulse/very-british-rooster-coop-liz-truss-plots-huge-trade-ultimate'],[],0,1,1,"['ukrainianswillresist', 'invasion']",[],https://twitter.com/immiultimate/status/1498418588721549318,False,,0,,,,,,,,[],,,,
1710,1.49841190424673e+18,1.49841190424673e+18,"2022-02-28 22:36:51 Paris, Madrid",2022-02-28,22:36:51,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  https://t.co/JpROYFbwCW,und,zelenskyyua,[],['https://pbs.twimg.com/media/FMttqP4XMAMz0oE.jpg'],0,0,4,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498411904246726657,False,,1,https://pbs.twimg.com/media/FMttqP4XMAMz0oE.jpg,,,,,,,[],,,,
1733,1.49839756065809e+18,1.49839756065809e+18,"2022-02-28 21:39:51 Paris, Madrid",2022-02-28,21:39:51,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie 🎶  https://t.co/HZpdEolgN5  https://t.co/4975JAaws6,und,zelenskyyua,['https://youtu.be/eRnFWB_hv_o'],['https://pbs.twimg.com/media/FMtgohzXMAIwQLU.jpg'],0,1,2,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498397560658092038,False,,1,https://pbs.twimg.com/media/FMtgohzXMAIwQLU.jpg,,,,,,,[],,,,
1749,1.49839192582048e+18,1.49839007726483e+18,"2022-02-28 21:17:28 Paris, Madrid",2022-02-28,21:17:28,100,1.46284595424829e+18,lac6480,Liam☘,,@Kinga65098671 @IAPonomarenko Level it #Ukraine @NATO #UkrainiansWillResist  https://t.co/bf6r9urCx8,en,nato,[],['https://pbs.twimg.com/tweet_video_thumb/FMtbgr8XEAMb9VK.jpg'],0,0,0,"['ukraine', 'ukrainianswillresist']",[],https://twitter.com/lac6480/status/1498391925820477448,False,,1,https://pbs.twimg.com/tweet_video_thumb/FMtbgr8XEAMb9VK.jpg,,,,,,,"[{'screen_name': 'Kinga65098671', 'name': 'Kinga', 'id': '1436578384763658242'}, {'screen_name': 'IAPonomarenko', 'name': 'Illia Ponomarenko', 'id': '262219168'}]",,,,
1759,1.49838755721797e+18,1.49838755721797e+18,"2022-02-28 21:00:06 Paris, Madrid",2022-02-28,21:00:06,100,1.02750841037434e+18,loves_equines,🌊🌹🐴 Caryn 🐎🌹🌊,,"The United States stands with and behind you, Pres. Volodymyr @ZelenskyyUa!  May God be with you all. 🙏  #UnitedWithUkraine #DefeatPutin #UkrainiansWillResist #DefeatRussia #UkrainianDemocracyShallPrevail   https://t.co/SmRrE6rB4Y",en,zelenskyyua,['https://www.motherjones.com/mojo-wire/2022/02/watch-saturday-night-lives-powerful-ode-to-ukraine/'],[],0,0,1,"['unitedwithukraine', 'defeatputin', 'ukrainianswillresist', 'defeatrussia', 'ukrainiandemocracyshallprevail']",[],https://twitter.com/Loves_Equines/status/1498387557217968137,False,,0,,,,,,,,[],,,,
1777,1.49837251285347e+18,1.49837251285347e+18,"2022-02-28 20:00:20 Paris, Madrid",2022-02-28,20:00:20,100,1.05555376884932e+18,olimpiazagnat,Olimpia Zagnat,,"If you want to see a global change you should act local, neighbourhood by neighbourhood.  Our great team at @nottslive put together a list of how you can help Ukrainian people during this crisis 👇  https://t.co/7GSy2TNDRc  #UkrainiansWillResist #UkraineRussiaWar #HelpforUkraine  https://t.co/yrNpryfslP",en,nottslive,['https://facebook.com/nottinghamshirelive/photos/5279446502088314'],['https://pbs.twimg.com/media/FMtJyD4WYAQCXUM.png'],0,9,9,"['ukrainianswillresist', 'ukrainerussiawar', 'helpforukraine']",[],https://twitter.com/OlimpiaZagnat/status/1498372512853467142,False,,1,https://pbs.twimg.com/media/FMtJyD4WYAQCXUM.png,,,,,,,[],,,,
1783,1.49836728527848e+18,1.49836728527848e+18,"2022-02-28 19:39:33 Paris, Madrid",2022-02-28,19:39:33,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣📣 qui ne dit mot … boum ! #ValeryGergiev  Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie    https://t.co/u36NIfXYrg,fr,zelenskyyua,['https://www.lefigaro.fr/musique/le-chef-valery-gergiev-lache-par-son-agent-et-persona-non-grata-a-la-philharmonie-de-paris-20220228'],[],1,0,0,"['valerygergiev', 'ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498367285278478337,False,,0,,,,,,,,[],,,,
1789,1.49836380564189e+18,1.49836380564189e+18,"2022-02-28 19:25:44 Paris, Madrid",2022-02-28,19:25:44,100,2695351812.0,ttokalu,Tomasz,,"@EmmanuelMacron rozmawiał z #Putin @KremlinRussia_E, by nie strzelać w kierunku domostw cywilów, ten ostrzelał #Kijów z użyciem pocisku #Iskander   Czy mamy traktować tego człowieka jako lidera poważnego kraju ?  #Украина #Ukraine  #UkraineWar  #UkrainiansWillResist",pl,kremlinrussia_e,[],[],0,0,0,"['putin', 'kijów', 'iskander', 'украина', 'ukraine', 'ukrainewar', 'ukrainianswillresist']",[],https://twitter.com/TTokalu/status/1498363805641887747,False,,0,,,,,,,,[],,,,
1798,1.4983566015264e+18,1.4983566015264e+18,"2022-02-28 18:57:06 Paris, Madrid",2022-02-28,18:57:06,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie,und,zelenskyyua,[],[],0,4,2,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498356601526403074,False,https://twitter.com/EmineDzheppar/status/1498263303428190216,0,,,,,,,,[],,,,
1814,1.49834445984251e+18,1.49834445984251e+18,"2022-02-28 18:08:51 Paris, Madrid",2022-02-28,18:08:51,100,277172131.0,dirillustration,Directory of Illustration,,The creative community stands with Ukraine 🇺🇦   Exemplified here by @EglePlytnikaite. Represented by @RappArt   #standbyukraine #supportukraine #ukraine #artistsforukraine #powerofart #ukrainianswillresist #nowar #standtogether #showyoursupport #hope #peace #illustration  https://t.co/rCLEf7Z7Fy,en,egleplytnikaiterappart,[],['https://pbs.twimg.com/media/FMswWEqXoAUzAdU.jpg'],1,7,25,"['standbyukraine', 'supportukraine', 'ukraine', 'artistsforukraine', 'powerofart', 'ukrainianswillresist', 'nowar', 'standtogether', 'showyoursupport', 'hope', 'peace', 'illustration']",[],https://twitter.com/DirIllustration/status/1498344459842506752,False,,1,https://pbs.twimg.com/media/FMswWEqXoAUzAdU.jpg,,,,,,,[],,,,
1816,1.49834410747073e+18,1.49834410747073e+18,"2022-02-28 18:07:27 Paris, Madrid",2022-02-28,18:07:27,100,584765560.0,stellahoedt,Stella Høedt,,"Føj for en kedelig karl, @PeterSzijjarto #Ungarn 😡😡  #UkraineInvasion #UkraineUnderAttack #Ukraina #UkrainiansWillResist #dkpol",da,peterszijjarto,[],[],0,0,4,"['ungarn', 'ukraineinvasion', 'ukraineunderattack', 'ukraina', 'ukrainianswillresist', 'dkpol']",[],https://twitter.com/StellaHoedt/status/1498344107470729225,False,https://twitter.com/tv2newsdk/status/1498334722539200513,0,,,,,,,,[],,,,
1822,1.49834228191669e+18,1.49834228191669e+18,"2022-02-28 18:00:12 Paris, Madrid",2022-02-28,18:00:12,100,30661731.0,duendebarbatos,El Duende Barbatos🤘🇺🇦🤘,,"Hopefully, the EU lets #Ukraine in... If they don't... fools... They'd be missing out on having the toughest badasses on the planet within their ranks. #UkrainiansWillResist @Ukraine @ZelenskyyUa #StandWithUkrain",en,ukrainezelenskyyua,[],[],1,0,0,"['ukraine', 'ukrainianswillresist', 'standwithukrain']",[],https://twitter.com/DuendeBarbatos/status/1498342281916694532,False,,0,,,,,,,,[],,,,
1892,1.49828528011317e+18,1.49828528011317e+18,"2022-02-28 14:13:42 Paris, Madrid",2022-02-28,14:13:42,100,1.40816795149322e+18,pipeline_online,PipelineOnlineCa,,"CAPP CEO @Tim McMillan  says Canada should move to supply Europe with oil and gas, but is unable to due to project cancellations like Energy East and Saguenay LNG @OilGasCanada #oilandgas #saskatchewan #ukraineconflict #ukrainianswillresist #ukraine  https://t.co/EpDTrCvA41",en,timoilgascanada,['https://pipelineonline.ca/capp-says-canada-supply-europe/'],[],0,2,2,"['oilandgas', 'saskatchewan', 'ukraineconflict', 'ukrainianswillresist', 'ukraine']",[],https://twitter.com/Pipeline_Online/status/1498285280113172480,False,,0,,,,,,,,[],,,,
1901,1.49827848326023e+18,1.49827848326023e+18,"2022-02-28 13:46:41 Paris, Madrid",2022-02-28,13:46:41,100,1.45163592724851e+18,blaquemy,"Ellesia A. Blaque, PhD",,"This @CNN link shows some astounding video of @ZelenskyyUa’s #UkrainianArmy kicking Putin’s ass in a suburb a few miles from #Kyiv last night. Putin significantly UNDERestimated #UkrainiansWillResist!! Great job, y’all.",en,cnnzelenskyyua,[],[],0,0,0,"['ukrainianarmy', 'kyiv', 'ukrainianswillresist']",[],https://twitter.com/BlaqueMy/status/1498278483260231688,False,https://twitter.com/CNNPolitics/status/1498273783798505474,0,,,,,,,,[],,,,
1905,1.49827135637017e+18,1.49827135637017e+18,"2022-02-28 13:18:22 Paris, Madrid",2022-02-28,13:18:22,100,1940247608.0,gyeromin,George Yeromin 🇺🇦,,"This is the place my family visits 3-4 times a day. I thank Vladimir Putin, liberator of @Ukraine for providing me and my neighbors with such great commodities.   Cosy beds, controlled climate, nice view.   #StopRussia #UkrainiansWillResist  https://t.co/ojGKGUwrAM",en,ukraine,[],[],0,5,24,"['stoprussia', 'ukrainianswillresist']",[],https://twitter.com/GYeromin/status/1498271356370173961,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1498270901967720458/pu/img/AqP12CrBZoi-VZUA.jpg,,,,,,,[],,,,
1908,1.49826853403988e+18,1.49826853403988e+18,"2022-02-28 13:07:09 Paris, Madrid",2022-02-28,13:07:09,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar #nato @dasimpson68 @madisonmamabea1 @vanman3434 @MorganOrtagus,und,dasimpson68madisonmamabea1vanman3434morganortagus,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'nato']",[],https://twitter.com/Marine1279/status/1498268534039879684,False,https://twitter.com/Marine1279/status/1498265909944897542,0,,,,,,,,[],,,,
1909,1.49826823195349e+18,1.49826823195349e+18,"2022-02-28 13:05:57 Paris, Madrid",2022-02-28,13:05:57,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar #nato @JackWhidden3,und,jackwhidden3,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'nato']",[],https://twitter.com/Marine1279/status/1498268231953489922,False,https://twitter.com/Marine1279/status/1498265909944897542,0,,,,,,,,[],,,,
1910,1.49826805505037e+18,1.49826805505037e+18,"2022-02-28 13:05:15 Paris, Madrid",2022-02-28,13:05:15,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar #nato  @megynkelly @GillianHTurner @KatiePavlich,und,megynkellygillianhturnerkatiepavlich,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'nato']",[],https://twitter.com/Marine1279/status/1498268055050366985,False,https://twitter.com/Marine1279/status/1498265909944897542,0,,,,,,,,[],,,,
1911,1.49826650496554e+18,1.49826650496554e+18,"2022-02-28 12:59:05 Paris, Madrid",2022-02-28,12:59:05,100,190581014.0,ricorotterdam,Rotterdamrico,,civilians are murdered in cold blood. Russia does not stop. time for the european union to intervene!  #charkov #charkiv #Ukraine  #UkraineRussiaWar  #UkrainiansWillResist  #UkraineWillResist  #UkraineRussia #ukraininvasion  @europarl @NATO  https://t.co/sDLdBwniyI,en,europarlnato,[],[],0,1,7,"['charkov', 'charkiv', 'ukraine', 'ukrainerussiawar', 'ukrainianswillresist', 'ukrainewillresist', 'ukrainerussia', 'ukraininvasion']",[],https://twitter.com/ricorotterdam/status/1498266504965541896,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1498266385243418630/pu/img/O4hyoudoXTROAQ2_.jpg,,,,,,,[],,,,
1913,1.49826550631859e+18,1.49826550631859e+18,"2022-02-28 12:55:07 Paris, Madrid",2022-02-28,12:55:07,100,169108727.0,publiccommotion,Commons,,RUSSIAN DISGRACE: Kleptocrat #PutinHitler is desperate - Kremlin sends 400 mercenaries into Kyiv to kill President Zelensky | #PutinWarCriminal #UkrainiansWillResist #RussiaGoHome  https://t.co/iJZxpIMYK2 via @MailOnline,en,mailonline,['https://mol.im/a/10558749'],[],0,0,0,"['putinhitler', 'putinwarcriminal', 'ukrainianswillresist', 'russiagohome']",[],https://twitter.com/PublicCommotion/status/1498265506318594053,False,,0,,,,,,,,[],,,,
1944,1.49821990073688e+18,1.49821990073688e+18,"2022-02-28 09:53:54 Paris, Madrid",2022-02-28,09:53:54,100,9.63787491441566e+17,celtic_aep,Celtic Asset & Equity Partners,,"Wenn jemand helfen möchte, jede Art von Hilfe ist super wertvoll:  https://t.co/1xDQUibIX2 @olex_scherba  @SixtDE  #ukrainian #UkrainiansWillResist #StandWithUkraineNOW",de,olex_scherbasixtde,['https://linkedin.com/posts/nikita-selivanov-236a2bb7_liebe-alle-wir-versuchen-gerade-transport-activity-6903348893808242688-lyO0'],[],0,0,1,"['ukrainian', 'ukrainianswillresist', 'standwithukrainenow']",[],https://twitter.com/Celtic_AEP/status/1498219900736876547,False,,0,,,,,,,,[],,,,
1971,1.49813561675581e+18,1.49813561675581e+18,"2022-02-28 04:18:59 Paris, Madrid",2022-02-28,04:18:59,100,1.35527667561813e+18,ageres16,Ageres,,A demonstration to #SupportUkraine 🇺🇦 against of #russianinvasion. We are together❤ #UkrainiansWillResist #NoWarUkraine  Please #ClosetheSkyoverUkraine @NATO 🙏  https://t.co/omPRGzvrts,en,nato,[],[],0,2,4,"['supportukraine', 'russianinvasion', 'ukrainianswillresist', 'nowarukraine', 'closetheskyoverukraine']",[],https://twitter.com/Ageres16/status/1498135616755806208,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1498135569439903745/pu/img/9PcYl97vM0hWCL2t.jpg,,,,,,,[],,,,
